docket_id,customer_id,short_name,order_size1,order_size2,net_out,unitizing_bundle_qty,unitizing_unit_qty,unitizing_max_height,unitizing_piling_pattern_id
110631,11806,,22.1,66.02,1.0,0,0,48,0
110632,11806,,22.1,66.02,1.0,0,0,48,0
110633,11806,,22.1,66.02,1.0,0,0,48,0
110634,11806,,22.1,66.02,1.0,0,0,48,0
110635,11806,,22.1,66.02,1.0,0,0,48,0
110636,11806,,22.1,66.02,1.0,0,0,48,0
110637,11806,,22.1,66.02,1.0,0,0,48,0
110638,11806,,22.1,66.02,1.0,0,0,48,0
110639,11806,,22.1,66.02,1.0,0,0,48,0
110640,11806,,22.1,66.02,1.0,0,0,48,0
110641,11806,,22.1,66.02,1.0,0,0,48,0
110642,11806,,22.1,66.02,1.0,0,0,48,0
110643,11806,,22.1,66.02,1.0,0,0,48,0
110644,11806,,22.1,66.02,1.0,0,0,48,0
110645,11806,,22.1,66.02,1.0,0,0,48,0
110691,11806,,22.1,66.02,1.0,0,0,48,0
110692,11806,,22.1,66.02,1.0,0,0,48,0
110693,11806,,22.1,66.02,1.0,0,0,48,0
110694,11806,,22.1,66.02,1.0,0,0,48,0
110695,11806,,22.1,66.02,1.0,0,0,48,0
110696,11806,,22.1,66.02,1.0,0,0,48,0
110697,11806,,22.1,66.02,1.0,0,0,48,0
110698,11806,,22.1,66.02,1.0,0,0,48,0
110711,11806,,22.1,66.02,1.0,0,0,48,0
110712,11806,,22.1,66.02,1.0,0,0,48,0
110713,11806,,22.1,66.02,1.0,0,0,48,0
110714,11806,,22.1,66.02,1.0,0,0,48,0
110715,11806,,22.1,66.02,1.0,0,0,48,0
110716,11806,,22.1,66.02,1.0,0,0,48,0
110717,11806,,22.1,66.02,1.0,0,0,48,0
110718,11806,,22.1,66.02,1.0,0,0,48,0
110719,11806,,22.1,66.02,1.0,0,0,48,0
110720,11806,,22.1,66.02,1.0,0,0,48,0
110721,11806,,22.1,66.02,1.0,0,0,48,0
110722,11806,,22.1,66.02,1.0,0,0,48,0
110723,11806,,22.1,66.02,1.0,0,0,48,0
110724,11806,,22.1,66.02,1.0,0,0,48,0
110725,11806,,22.1,66.02,1.0,0,0,48,0
110726,11806,,22.1,66.02,1.0,0,0,48,0
110727,11806,,22.1,66.02,1.0,0,0,48,0
110728,11806,,22.1,66.02,1.0,0,0,48,0
110729,11806,,22.1,66.02,1.0,0,0,48,0
110730,11806,,22.1,66.02,1.0,0,0,48,0
110731,11806,,22.1,66.02,1.0,0,0,48,0
110732,11806,,22.1,66.02,1.0,0,0,48,0
110733,11806,,22.1,66.02,1.0,0,0,48,0
110734,11806,,22.1,66.02,1.0,0,0,48,0
110735,11806,,22.1,66.02,1.0,0,0,48,0
110736,11806,,22.1,66.02,1.0,0,0,48,0
110737,11806,,22.1,66.02,1.0,0,0,48,0
110738,11806,,22.1,66.02,1.0,0,0,48,0
110739,11806,,22.1,66.02,1.0,0,0,48,0
110740,11806,,22.1,66.02,1.0,0,0,48,0
110741,11806,,22.1,66.02,1.0,0,0,48,0
110742,11806,,22.1,66.02,1.0,0,0,48,0
110743,11806,,22.1,66.02,1.0,0,0,48,0
110744,11806,,22.1,66.02,1.0,0,0,48,0
110745,11806,,22.1,66.02,1.0,0,0,48,0
110746,11806,,22.1,66.02,1.0,0,0,48,0
110747,11806,,22.1,66.02,1.0,0,0,48,0
110748,11806,,22.1,66.02,1.0,0,0,48,0
110749,11806,,22.1,66.02,1.0,0,0,48,0
110750,11806,,22.1,66.02,1.0,0,0,48,0
110751,11806,,22.1,66.02,1.0,0,0,48,0
110752,11806,,22.1,66.02,1.0,0,0,48,0
110753,11806,,22.1,66.02,1.0,0,0,48,0
110754,11806,,22.1,66.02,1.0,0,0,48,0
110755,11806,,22.1,66.02,1.0,0,0,48,0
110756,11806,,22.1,66.02,1.0,0,0,48,0
110757,11806,,22.1,66.02,1.0,0,0,48,0
110758,11806,,22.1,66.02,1.0,0,0,48,0
110759,11806,,22.1,66.02,1.0,0,0,48,0
110760,11806,,22.1,66.02,1.0,0,0,48,0
110761,11806,,22.1,66.02,1.0,0,0,48,0
110762,11806,,22.1,66.02,1.0,0,0,48,0
110763,11806,,22.1,66.02,1.0,0,0,48,0
110764,11806,,22.1,66.02,1.0,0,0,48,0
110765,11806,,22.1,66.02,1.0,0,0,48,0
110766,11806,,22.1,66.02,1.0,0,0,48,0
110768,11806,,22.1,66.02,1.0,0,0,48,0
110769,11806,,22.1,66.02,1.0,0,0,48,0
110770,11806,,22.1,66.02,1.0,0,0,48,0
110771,11806,,22.1,66.02,1.0,0,0,48,0
110772,11806,,22.1,66.02,1.0,0,0,48,0
110773,11806,,22.1,66.02,1.0,0,0,48,0
110774,11806,,22.1,66.02,1.0,0,0,48,0
110775,11806,,22.1,66.02,1.0,0,0,48,0
110776,11806,,22.1,66.02,1.0,0,0,48,0
110777,11806,,22.1,66.02,1.0,0,0,48,0
110778,11806,,22.1,66.02,1.0,0,0,48,0
110779,11806,,22.1,66.02,1.0,0,0,48,0
110780,11806,,22.1,66.02,1.0,0,0,48,0
110781,11806,,22.1,66.02,1.0,0,0,48,0
110782,11806,,22.1,66.02,1.0,0,0,48,0
110783,11806,,22.1,66.02,1.0,0,0,48,0
110785,11806,,22.1,66.02,1.0,0,0,48,0
110786,11806,,22.1,66.02,1.0,0,0,48,0
110787,11806,,22.1,66.02,1.0,0,0,48,0
110788,11806,,22.1,66.02,1.0,0,0,48,0
110789,11806,,22.1,66.02,1.0,0,0,48,0
110790,11806,,22.1,66.02,1.0,0,0,48,0
110791,11806,,22.1,66.02,1.0,0,0,48,0
110792,11806,,22.1,66.02,1.0,0,0,48,0
110794,11806,,22.1,66.02,1.0,0,0,48,0
110795,11806,,22.1,66.02,1.0,0,0,48,0
110796,11806,,22.1,66.02,1.0,0,0,48,0
110797,11806,,22.1,66.02,1.0,0,0,48,0
110798,11806,,22.1,66.02,1.0,0,0,48,0
110799,11806,,22.1,66.02,1.0,0,0,48,0
110800,11806,,22.1,66.02,1.0,0,0,48,0
110801,11806,,22.1,66.02,1.0,0,0,48,0
110802,11806,,22.1,66.02,1.0,0,0,48,0
110803,11806,,22.1,66.02,1.0,0,0,48,0
110804,11806,,22.1,66.02,1.0,0,0,48,0
110805,11806,,22.1,66.02,1.0,0,0,48,0
110806,11806,,22.1,66.02,1.0,0,0,48,0
110807,11806,,22.1,66.02,1.0,0,0,48,0
110808,11806,,22.1,66.02,1.0,0,0,48,0
110809,11806,,22.1,66.02,1.0,0,0,48,0
110810,11806,,22.1,66.02,1.0,0,0,48,0
110811,11806,,22.1,66.02,1.0,0,0,48,0
110812,11806,,22.1,66.02,1.0,0,0,48,0
110813,11806,,22.1,66.02,1.0,0,0,48,0
110814,11806,,22.1,66.02,1.0,0,0,48,0
110815,11806,,22.1,66.02,1.0,0,0,48,0
110816,11806,,22.1,66.02,1.0,0,0,48,0
110817,11806,,22.1,66.02,1.0,0,0,48,0
110818,11806,,22.1,66.02,1.0,0,0,48,0
110819,11806,,22.1,66.02,1.0,0,0,48,0
110820,11806,,22.1,66.02,1.0,0,0,48,0
110821,11806,,22.1,66.02,1.0,0,0,48,0
110822,11806,,22.1,66.02,1.0,0,0,48,0
110823,11806,,22.1,66.02,1.0,0,0,48,0
110824,11806,,22.1,66.02,1.0,0,0,48,0
110825,11806,,22.1,66.02,1.0,0,0,48,0
110871,11806,,22.1,66.02,1.0,0,0,48,0
110872,11806,,22.1,66.02,1.0,0,0,48,0
110873,11806,,22.1,66.02,1.0,0,0,48,0
110874,11806,,22.1,66.02,1.0,0,0,48,0
110875,11806,,22.1,66.02,1.0,0,0,48,0
110876,11806,,22.1,66.02,1.0,0,0,48,0
110877,11806,,22.1,66.02,1.0,0,0,48,0
110878,11806,,22.1,66.02,1.0,0,0,48,0
110879,11806,,22.1,66.02,1.0,0,0,48,0
110880,11806,,22.1,66.02,1.0,0,0,48,0
110881,11806,,22.1,66.02,1.0,0,0,48,0
110882,11806,,22.1,66.02,1.0,0,0,48,0
110883,11806,,22.1,66.02,1.0,0,0,48,0
110884,11806,,22.1,66.02,1.0,0,0,48,0
110885,11806,,22.1,66.02,1.0,0,0,48,0
110886,11806,,22.1,66.02,1.0,0,0,48,0
110887,11806,,22.1,66.02,1.0,0,0,48,0
110888,11806,,22.1,66.02,1.0,0,0,48,0
110889,11806,,22.1,66.02,1.0,0,0,48,0
110890,11806,,22.1,66.02,1.0,0,0,48,0
110891,11806,,22.1,66.02,1.0,0,0,48,0
110892,11806,,22.1,66.02,1.0,0,0,48,0
110392,11806,,27.1,66.02,1.0,0,0,48,0
110393,11806,,27.1,66.02,1.0,0,0,48,0
110394,11806,,27.1,66.02,1.0,0,0,48,0
110395,11806,,27.1,66.02,1.0,0,0,48,0
110396,11806,,27.1,66.02,1.0,0,0,48,0
110397,11806,,27.1,66.02,1.0,0,0,48,0
110398,11806,,27.1,66.02,1.0,0,0,48,0
110399,11806,,27.1,66.02,1.0,0,0,48,0
111870,11806,,16.12,19.08,1.0,0,0,48,0
111871,11806,,16.12,19.08,1.0,0,0,48,0
111872,11806,,16.12,19.08,1.0,0,0,48,0
111873,11806,,16.12,19.08,1.0,0,0,48,0
111874,11806,,16.12,19.08,1.0,0,0,48,0
112071,11806,,16.12,19.08,1.0,0,0,48,0
112072,11806,,16.12,19.08,1.0,0,0,48,0
112073,11806,,16.12,19.08,1.0,0,0,48,0
112074,11806,,16.12,19.08,1.0,0,0,48,0
113151,11806,,16.12,19.08,1.0,0,0,48,0
113155,11806,,16.12,19.08,1.0,0,0,48,0
113610,11806,,17.12,19.08,1.0,0,0,48,0
114620,11806,,24.12,19.08,1.0,0,0,48,0
114621,11806,,24.12,19.08,1.0,0,0,48,0
114622,11806,,24.12,19.08,1.0,0,0,48,0
114623,11806,,24.12,19.08,1.0,0,0,48,0
114624,11806,,24.12,19.08,1.0,0,0,48,0
118588,11806,,19.12,19.08,1.0,0,0,48,0
118589,11806,,19.12,19.08,1.0,0,0,48,0
118590,11806,,19.12,19.08,1.0,0,0,48,0
118591,11806,,19.12,19.08,1.0,0,0,48,0
113341,11806,,18.12,19.08,1.0,0,0,48,0
113342,11806,,18.12,19.08,1.0,0,0,48,0
113343,11806,,18.12,19.08,1.0,0,0,48,0
113344,11806,,18.12,19.08,1.0,0,0,48,0
113345,11806,,18.12,19.08,1.0,0,0,48,0
113346,11806,,18.12,19.08,1.0,0,0,48,0
113347,11806,,18.12,19.08,1.0,0,0,48,0
113348,11806,,18.12,19.08,1.0,0,0,48,0
113349,11806,,18.12,19.08,1.0,0,0,48,0
113350,11806,,18.12,19.08,1.0,0,0,48,0
113565,11806,,18.12,19.08,1.0,0,0,48,0
113566,11806,,18.12,19.08,1.0,0,0,48,0
113567,11806,,18.12,19.08,1.0,0,0,48,0
113568,11806,,18.12,19.08,1.0,0,0,48,0
113569,11806,,18.12,19.08,1.0,0,0,48,0
113670,11806,,18.12,19.08,1.0,0,0,48,0
113674,11806,,18.12,19.08,1.0,0,0,48,0
113718,11806,,18.12,19.08,1.0,0,0,48,0
113719,11806,,18.12,19.08,1.0,0,0,48,0
113720,11806,,18.12,19.08,1.0,0,0,48,0
113721,11806,,18.12,19.08,1.0,0,0,48,0
113722,11806,,18.12,19.08,1.0,0,0,48,0
113723,11806,,18.12,19.08,1.0,0,0,48,0
113724,11806,,18.12,19.08,1.0,0,0,48,0
113806,11806,,18.12,19.08,1.0,0,0,48,0
113807,11806,,18.12,19.08,1.0,0,0,48,0
113808,11806,,18.12,19.08,1.0,0,0,48,0
113809,11806,,18.12,19.08,1.0,0,0,48,0
113844,11806,,18.12,19.08,1.0,0,0,48,0
113876,11806,,18.12,19.08,1.0,0,0,48,0
113878,11806,,18.12,19.08,1.0,0,0,48,0
113899,11806,,18.12,19.08,1.0,0,0,48,0
113900,11806,,18.12,19.08,1.0,0,0,48,0
113901,11806,,18.12,19.08,1.0,0,0,48,0
113902,11806,,18.12,19.08,1.0,0,0,48,0
113903,11806,,18.12,19.08,1.0,0,0,48,0
113904,11806,,18.12,19.08,1.0,0,0,48,0
113905,11806,,18.12,19.08,1.0,0,0,48,0
113906,11806,,18.12,19.08,1.0,0,0,48,0
113907,11806,,18.12,19.08,1.0,0,0,48,0
113908,11806,,18.12,19.08,1.0,0,0,48,0
113909,11806,,18.12,19.08,1.0,0,0,48,0
113910,11806,,18.12,19.08,1.0,0,0,48,0
113911,11806,,18.12,19.08,1.0,0,0,48,0
113912,11806,,18.12,19.08,1.0,0,0,48,0
113913,11806,,18.12,19.08,1.0,0,0,48,0
113914,11806,,18.12,19.08,1.0,0,0,48,0
113943,11806,,18.12,19.08,1.0,0,0,48,0
113944,11806,,18.12,19.08,1.0,0,0,48,0
113945,11806,,18.12,19.08,1.0,0,0,48,0
113946,11806,,18.12,19.08,1.0,0,0,48,0
113947,11806,,18.12,19.08,1.0,0,0,48,0
113948,11806,,18.12,19.08,1.0,0,0,48,0
113988,11806,,18.12,19.08,1.0,0,0,48,0
113989,11806,,18.12,19.08,1.0,0,0,48,0
113990,11806,,18.12,19.08,1.0,0,0,48,0
113992,11806,,18.12,19.08,1.0,0,0,48,0
114139,11806,,18.12,19.08,1.0,0,0,48,0
114140,11806,,18.12,19.08,1.0,0,0,48,0
114141,11806,,18.12,19.08,1.0,0,0,48,0
114142,11806,,18.12,19.08,1.0,0,0,48,0
114143,11806,,18.12,19.08,1.0,0,0,48,0
114669,11806,,18.12,19.08,1.0,0,0,48,0
114670,11806,,18.12,19.08,1.0,0,0,48,0
114671,11806,,18.12,19.08,1.0,0,0,48,0
114672,11806,,18.12,19.08,1.0,0,0,48,0
114673,11806,,18.12,19.08,1.0,0,0,48,0
114674,11806,,18.12,19.08,1.0,0,0,48,0
114675,11806,,18.12,19.08,1.0,0,0,48,0
114676,11806,,18.12,19.08,1.0,0,0,48,0
114703,11806,,18.12,19.08,1.0,0,0,48,0
114704,11806,,18.12,19.08,1.0,0,0,48,0
114705,11806,,18.12,19.08,1.0,0,0,48,0
114706,11806,,18.12,19.08,1.0,0,0,48,0
114707,11806,,18.12,19.08,1.0,0,0,48,0
114788,11806,,18.12,19.08,1.0,0,0,48,0
114789,11806,,18.12,19.08,1.0,0,0,48,0
114790,11806,,18.12,19.08,1.0,0,0,48,0
114791,11806,,18.12,19.08,1.0,0,0,48,0
114792,11806,,18.12,19.08,1.0,0,0,48,0
114985,11806,,18.12,19.08,1.0,0,0,48,0
115125,11806,,18.12,19.08,1.0,0,0,48,0
115126,11806,,18.12,19.08,1.0,0,0,48,0
115127,11806,,18.12,19.08,1.0,0,0,48,0
115128,11806,,18.12,19.08,1.0,0,0,48,0
115165,11806,,18.12,19.08,1.0,0,0,48,0
115166,11806,,18.12,19.08,1.0,0,0,48,0
115167,11806,,18.12,19.08,1.0,0,0,48,0
115168,11806,,18.12,19.08,1.0,0,0,48,0
115169,11806,,18.12,19.08,1.0,0,0,48,0
115569,11806,,18.12,19.08,1.0,0,0,48,0
115570,11806,,18.12,19.08,1.0,0,0,48,0
115571,11806,,18.12,19.08,1.0,0,0,48,0
115572,11806,,18.12,19.08,1.0,0,0,48,0
115738,11806,,18.12,19.08,1.0,0,0,48,0
115739,11806,,18.12,19.08,1.0,0,0,48,0
115740,11806,,18.12,19.08,1.0,0,0,48,0
115741,11806,,18.12,19.08,1.0,0,0,48,0
115742,11806,,18.12,19.08,1.0,0,0,48,0
115808,11806,,18.12,19.08,1.0,0,0,48,0
115809,11806,,18.12,19.08,1.0,0,0,48,0
115810,11806,,18.12,19.08,1.0,0,0,48,0
115811,11806,,18.12,19.08,1.0,0,0,48,0
115906,11806,,18.12,19.08,1.0,0,0,48,0
115907,11806,,18.12,19.08,1.0,0,0,48,0
115908,11806,,18.12,19.08,1.0,0,0,48,0
115909,11806,,18.12,19.08,1.0,0,0,48,0
115910,11806,,18.12,19.08,1.0,0,0,48,0
116009,11806,,18.12,19.08,1.0,0,0,48,0
116010,11806,,18.12,19.08,1.0,0,0,48,0
116011,11806,,18.12,19.08,1.0,0,0,48,0
116012,11806,,18.12,19.08,1.0,0,0,48,0
116013,11806,,18.12,19.08,1.0,0,0,48,0
116019,11806,,18.12,19.08,1.0,0,0,48,0
116020,11806,,18.12,19.08,1.0,0,0,48,0
116021,11806,,18.12,19.08,1.0,0,0,48,0
116022,11806,,18.12,19.08,1.0,0,0,48,0
116122,11806,,18.12,19.08,1.0,0,0,48,0
116123,11806,,18.12,19.08,1.0,0,0,48,0
116124,11806,,18.12,19.08,1.0,0,0,48,0
116125,11806,,18.12,19.08,1.0,0,0,48,0
116151,11806,,18.12,19.08,1.0,0,0,48,0
116152,11806,,18.12,19.08,1.0,0,0,48,0
116153,11806,,18.12,19.08,1.0,0,0,48,0
116154,11806,,18.12,19.08,1.0,0,0,48,0
116206,11806,,18.12,19.08,1.0,0,0,48,0
116207,11806,,18.12,19.08,1.0,0,0,48,0
116208,11806,,18.12,19.08,1.0,0,0,48,0
116209,11806,,18.12,19.08,1.0,0,0,48,0
116602,11806,,18.12,19.08,1.0,0,0,48,0
116603,11806,,18.12,19.08,1.0,0,0,48,0
116604,11806,,18.12,19.08,1.0,0,0,48,0
116605,11806,,18.12,19.08,1.0,0,0,48,0
116663,11806,,18.12,19.08,1.0,0,0,48,0
116664,11806,,18.12,19.08,1.0,0,0,48,0
116665,11806,,18.12,19.08,1.0,0,0,48,0
116666,11806,,18.12,19.08,1.0,0,0,48,0
116757,11806,,18.12,19.08,1.0,0,0,48,0
116758,11806,,18.12,19.08,1.0,0,0,48,0
116759,11806,,18.12,19.08,1.0,0,0,48,0
116760,11806,,18.12,19.08,1.0,0,0,48,0
116761,11806,,18.12,19.08,1.0,0,0,48,0
116762,11806,,18.12,19.08,1.0,0,0,48,0
116763,11806,,18.12,19.08,1.0,0,0,48,0
116764,11806,,18.12,19.08,1.0,0,0,48,0
116765,11806,,18.12,19.08,1.0,0,0,48,0
116766,11806,,18.12,19.08,1.0,0,0,48,0
116767,11806,,18.12,19.08,1.0,0,0,48,0
116768,11806,,18.12,19.08,1.0,0,0,48,0
116769,11806,,18.12,19.08,1.0,0,0,48,0
116771,11806,,18.12,19.08,1.0,0,0,48,0
116772,11806,,18.12,19.08,1.0,0,0,48,0
116773,11806,,18.12,19.08,1.0,0,0,48,0
116774,11806,,18.12,19.08,1.0,0,0,48,0
116776,11806,,18.12,19.08,1.0,0,0,48,0
116777,11806,,18.12,19.08,1.0,0,0,48,0
116778,11806,,18.12,19.08,1.0,0,0,48,0
116779,11806,,18.12,19.08,1.0,0,0,48,0
116780,11806,,18.12,19.08,1.0,0,0,48,0
116782,11806,,18.12,19.08,1.0,0,0,48,0
116783,11806,,18.12,19.08,1.0,0,0,48,0
116784,11806,,18.12,19.08,1.0,0,0,48,0
116785,11806,,18.12,19.08,1.0,0,0,48,0
116786,11806,,18.12,19.08,1.0,0,0,48,0
116787,11806,,18.12,19.08,1.0,0,0,48,0
116788,11806,,18.12,19.08,1.0,0,0,48,0
116789,11806,,18.12,19.08,1.0,0,0,48,0
116790,11806,,18.12,19.08,1.0,0,0,48,0
116791,11806,,18.12,19.08,1.0,0,0,48,0
116792,11806,,18.12,19.08,1.0,0,0,48,0
116793,11806,,18.12,19.08,1.0,0,0,48,0
116794,11806,,18.12,19.08,1.0,0,0,48,0
117185,11806,,18.12,19.08,1.0,0,0,48,0
117186,11806,,18.12,19.08,1.0,0,0,48,0
117187,11806,,18.12,19.08,1.0,0,0,48,0
117188,11806,,18.12,19.08,1.0,0,0,48,0
117189,11806,,18.12,19.08,1.0,0,0,48,0
117307,11806,,18.12,19.08,1.0,0,0,48,0
117308,11806,,18.12,19.08,1.0,0,0,48,0
117309,11806,,18.12,19.08,1.0,0,0,48,0
117310,11806,,18.12,19.08,1.0,0,0,48,0
117326,11806,,18.12,19.08,1.0,0,0,48,0
117327,11806,,18.12,19.08,1.0,0,0,48,0
117328,11806,,18.12,19.08,1.0,0,0,48,0
117329,11806,,18.12,19.08,1.0,0,0,48,0
117346,11806,,18.12,19.08,1.0,0,0,48,0
117347,11806,,18.12,19.08,1.0,0,0,48,0
117348,11806,,18.12,19.08,1.0,0,0,48,0
117349,11806,,18.12,19.08,1.0,0,0,48,0
117391,11806,,18.12,19.08,1.0,0,0,48,0
117392,11806,,18.12,19.08,1.0,0,0,48,0
117447,11806,,18.12,19.08,1.0,0,0,48,0
117448,11806,,18.12,19.08,1.0,0,0,48,0
117449,11806,,18.12,19.08,1.0,0,0,48,0
117450,11806,,18.12,19.08,1.0,0,0,48,0
117502,11806,,18.12,19.08,1.0,0,0,48,0
117503,11806,,18.12,19.08,1.0,0,0,48,0
117504,11806,,18.12,19.08,1.0,0,0,48,0
117505,11806,,18.12,19.08,1.0,0,0,48,0
117648,11806,,18.12,19.08,1.0,0,0,48,0
117649,11806,,18.12,19.08,1.0,0,0,48,0
117650,11806,,18.12,19.08,1.0,0,0,48,0
117651,11806,,18.12,19.08,1.0,0,0,48,0
117682,11806,,18.12,19.08,1.0,0,0,48,0
117683,11806,,18.12,19.08,1.0,0,0,48,0
117684,11806,,18.12,19.08,1.0,0,0,48,0
117685,11806,,18.12,19.08,1.0,0,0,48,0
117686,11806,,18.12,19.08,1.0,0,0,48,0
117687,11806,,18.12,19.08,1.0,0,0,48,0
117688,11806,,18.12,19.08,1.0,0,0,48,0
117689,11806,,18.12,19.08,1.0,0,0,48,0
117815,11806,,18.12,19.08,1.0,0,0,48,0
117816,11806,,18.12,19.08,1.0,0,0,48,0
117817,11806,,18.12,19.08,1.0,0,0,48,0
117818,11806,,18.12,19.08,1.0,0,0,48,0
117819,11806,,18.12,19.08,1.0,0,0,48,0
117821,11806,,18.12,19.08,1.0,0,0,48,0
117822,11806,,18.12,19.08,1.0,0,0,48,0
117823,11806,,18.12,19.08,1.0,0,0,48,0
117824,11806,,18.12,19.08,1.0,0,0,48,0
117825,11806,,18.12,19.08,1.0,0,0,48,0
117834,11806,,18.12,19.08,1.0,0,0,48,0
117835,11806,,18.12,19.08,1.0,0,0,48,0
117836,11806,,18.12,19.08,1.0,0,0,48,0
117837,11806,,18.12,19.08,1.0,0,0,48,0
117920,11806,,18.12,19.08,1.0,0,0,48,0
117921,11806,,18.12,19.08,1.0,0,0,48,0
117922,11806,,18.12,19.08,1.0,0,0,48,0
117923,11806,,18.12,19.08,1.0,0,0,48,0
117924,11806,,18.12,19.08,1.0,0,0,48,0
117925,11806,,18.12,19.08,1.0,0,0,48,0
117926,11806,,18.12,19.08,1.0,0,0,48,0
117927,11806,,18.12,19.08,1.0,0,0,48,0
117928,11806,,18.12,19.08,1.0,0,0,48,0
117929,11806,,18.12,19.08,1.0,0,0,48,0
117930,11806,,18.12,19.08,1.0,0,0,48,0
117931,11806,,18.12,19.08,1.0,0,0,48,0
117932,11806,,18.12,19.08,1.0,0,0,48,0
118110,11806,,18.12,19.08,1.0,0,0,48,0
118111,11806,,18.12,19.08,1.0,0,0,48,0
118112,11806,,18.12,19.08,1.0,0,0,48,0
118113,11806,,18.12,19.08,1.0,0,0,48,0
118212,11806,,18.12,19.08,1.0,0,0,48,0
118325,11806,,18.12,19.08,1.0,0,0,48,0
118326,11806,,18.12,19.08,1.0,0,0,48,0
118327,11806,,18.12,19.08,1.0,0,0,48,0
118328,11806,,18.12,19.08,1.0,0,0,48,0
118345,11806,,18.12,19.08,1.0,0,0,48,0
118346,11806,,18.12,19.08,1.0,0,0,48,0
118611,11806,,18.12,19.08,1.0,0,0,48,0
118612,11806,,18.12,19.08,1.0,0,0,48,0
118613,11806,,18.12,19.08,1.0,0,0,48,0
118614,11806,,18.12,19.08,1.0,0,0,48,0
118727,11806,,18.12,19.08,1.0,0,0,48,0
118746,11806,,18.12,19.08,1.0,0,0,48,0
118747,11806,,18.12,19.08,1.0,0,0,48,0
118750,11806,,18.12,19.08,1.0,0,0,48,0
120751,11806,,18.12,19.08,1.0,0,0,48,0
120752,11806,,18.12,19.08,1.0,0,0,48,0
120753,11806,,18.12,19.08,1.0,0,0,48,0
120754,11806,,18.12,19.08,1.0,0,0,48,0
120975,11806,,18.12,19.08,1.0,0,0,48,0
120976,11806,,18.12,19.08,1.0,0,0,48,0
120977,11806,,18.12,19.08,1.0,0,0,48,0
120978,11806,,18.12,19.08,1.0,0,0,48,0
121716,11806,,18.12,19.08,1.0,0,0,48,0
121717,11806,,18.12,19.08,1.0,0,0,48,0
121718,11806,,18.12,19.08,1.0,0,0,48,0
121719,11806,,18.12,19.08,1.0,0,0,48,0
123128,11806,,18.12,19.08,1.0,0,0,48,0
123129,11806,,18.12,19.08,1.0,0,0,48,0
123543,11806,,18.12,19.08,1.0,0,0,48,0
123544,11806,,18.12,19.08,1.0,0,0,48,0
123545,11806,,18.12,19.08,1.0,0,0,48,0
125664,11806,,18.12,19.08,1.0,0,0,48,0
125665,11806,,18.12,19.08,1.0,0,0,48,0
125666,11806,,18.12,19.08,1.0,0,0,48,0
125668,11806,,18.12,19.08,1.0,0,0,48,0
125800,11806,,18.12,19.08,1.0,0,0,48,0
125801,11806,,18.12,19.08,1.0,0,0,48,0
138407,11806,,18.12,19.08,1.0,0,0,48,0
139137,11806,,18.12,19.08,1.0,0,0,48,0
139138,11806,,18.12,19.08,1.0,0,0,48,0
139139,11806,,18.12,19.08,1.0,0,0,48,0
139140,11806,,18.12,19.08,1.0,0,0,48,0
139141,11806,,18.12,19.08,1.0,0,0,48,0
139143,11806,,18.12,19.08,1.0,0,0,48,0
139435,11806,,18.12,19.08,1.0,0,0,48,0
139436,11806,,18.12,19.08,1.0,0,0,48,0
139437,11806,,18.12,19.08,1.0,0,0,48,0
139438,11806,,18.12,19.08,1.0,0,0,48,0
139439,11806,,18.12,19.08,1.0,0,0,48,0
139440,11806,,18.12,19.08,1.0,0,0,48,0
139478,11806,,18.12,19.08,1.0,0,0,48,0
139496,11806,,18.12,19.08,1.0,0,0,48,0
139552,11806,,18.12,19.08,1.0,0,0,48,0
139560,11806,,18.12,19.08,1.0,0,0,48,0
139686,11806,,18.12,19.08,1.0,0,0,48,0
139687,11806,,18.12,19.08,1.0,0,0,48,0
139688,11806,,18.12,19.08,1.0,0,0,48,0
139689,11806,,18.12,19.08,1.0,0,0,48,0
139690,11806,,18.12,19.08,1.0,0,0,48,0
139691,11806,,18.12,19.08,1.0,0,0,48,0
140551,11806,,18.12,19.08,1.0,0,0,48,0
140553,11806,,18.12,19.08,1.0,0,0,48,0
140648,11806,,18.12,19.08,1.0,0,0,48,0
140649,11806,,18.12,19.08,1.0,0,0,48,0
141074,11806,,18.12,19.08,1.0,0,0,48,0
141075,11806,,18.12,19.08,1.0,0,0,48,0
105414,11806,,24.1,50.02,1.0,0,0,48,0
105965,11806,,24.1,50.02,1.0,0,0,48,0
105966,11806,,24.1,50.02,1.0,0,0,48,0
105967,11806,,24.1,50.02,1.0,0,0,48,0
105968,11806,,24.1,50.02,1.0,0,0,48,0
105979,11806,,24.1,50.02,1.0,0,0,48,0
105980,11806,,24.1,50.02,1.0,0,0,48,0
105981,11806,,24.1,50.02,1.0,0,0,48,0
105983,11806,,24.1,50.02,1.0,0,0,48,0
105986,11806,,24.1,50.02,1.0,0,0,48,0
105988,11806,,24.1,50.02,1.0,0,0,48,0
105989,11806,,24.1,50.02,1.0,0,0,48,0
105990,11806,,24.1,50.02,1.0,0,0,48,0
105991,11806,,24.1,50.02,1.0,0,0,48,0
105992,11806,,24.1,50.02,1.0,0,0,48,0
105993,11806,,24.1,50.02,1.0,0,0,48,0
105995,11806,,24.1,50.02,1.0,0,0,48,0
105998,11806,,24.1,50.02,1.0,0,0,48,0
105999,11806,,24.1,50.02,1.0,0,0,48,0
106000,11806,,24.1,50.02,1.0,0,0,48,0
